statistics,player.id,player.name,player.firstname,player.lastname,player.age,player.birth.date,player.birth.place,player.birth.country,player.nationality,player.height,player.weight,player.injured,player.photo
"[{'team': {'id': 147, 'name': 'Coritiba', 'logo': 'https://media.api-sports.io/football/teams/147.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 18, 'lineups': 18, 'minutes': 1616, 'number': None, 'position': 'Defender', 'rating': '6.968750', 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 12}, 'shots': {'total': 10, 'on': 4}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 734, 'key': 4, 'accuracy': 41}, 'tackles': {'total': 20, 'blocks': 25, 'interceptions': 21}, 'duels': {'total': 88, 'won': 44}, 'dribbles': {'attempts': 2, 'success': None, 'past': None}, 'fouls': {'drawn': 5, 'committed': 13}, 'cards': {'yellow': 5, 'yellowred': 0, 'red': 1}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",10231,Henrique,Henrique Adriano,Buss,37,1986-10-14,Marechal Cândido Rôndon,Brazil,Brazil,185 cm,84 kg,False,https://media.api-sports.io/football/players/10231.png
"[{'team': {'id': 1193, 'name': 'Cuiaba', 'logo': 'https://media.api-sports.io/football/teams/1193.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 14, 'lineups': 9, 'minutes': 797, 'number': None, 'position': 'Defender', 'rating': '6.653846', 'captain': False}, 'substitutes': {'in': 5, 'out': 6, 'bench': 19}, 'shots': {'total': 3, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': 4, 'saves': None}, 'passes': {'total': 276, 'key': 13, 'accuracy': 19}, 'tackles': {'total': 13, 'blocks': 2, 'interceptions': 11}, 'duels': {'total': 87, 'won': 34}, 'dribbles': {'attempts': 24, 'success': 10, 'past': None}, 'fouls': {'drawn': 5, 'committed': 10}, 'cards': {'yellow': 3, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",10339,Daniel Guedes,Daniel,Guedes da Silva,30,1994-04-02,São Paulo,Brazil,Brazil,178 cm,70 kg,False,https://media.api-sports.io/football/players/10339.png
"[{'team': {'id': 125, 'name': 'America Mineiro', 'logo': 'https://media.api-sports.io/football/teams/125.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 19, 'lineups': 2, 'minutes': 505, 'number': None, 'position': 'Attacker', 'rating': '6.622222', 'captain': False}, 'substitutes': {'in': 17, 'out': 3, 'bench': 23}, 'shots': {'total': 13, 'on': 5}, 'goals': {'total': 2, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 104, 'key': 1, 'accuracy': 4}, 'tackles': {'total': 2, 'blocks': 1, 'interceptions': None}, 'duels': {'total': 46, 'won': 19}, 'dribbles': {'attempts': 1, 'success': 1, 'past': None}, 'fouls': {'drawn': 7, 'committed': 12}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 1, 'missed': 0, 'saved': None}}]",10437,Wellington Paulista,Wellington,Pereira do Nascimento,40,1983-04-22,São Paulo,Brazil,Brazil,183 cm,80 kg,False,https://media.api-sports.io/football/players/10437.png
"[{'team': {'id': 145, 'name': 'Avai', 'logo': 'https://media.api-sports.io/football/teams/145.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 1, 'lineups': 0, 'minutes': 3, 'number': None, 'position': 'Midfielder', 'rating': None, 'captain': False}, 'substitutes': {'in': 1, 'out': 0, 'bench': 4}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 6, 'key': None, 'accuracy': 5}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",77848,Kazu,Gabriel Kazu,Rossato Yanagu,24,1999-06-09,,Brazil,Brazil,180 cm,72 kg,False,https://media.api-sports.io/football/players/77848.png
"[{'team': {'id': 125, 'name': 'America Mineiro', 'logo': 'https://media.api-sports.io/football/teams/125.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 22, 'lineups': 10, 'minutes': 947, 'number': None, 'position': 'Attacker', 'rating': '6.685000', 'captain': False}, 'substitutes': {'in': 12, 'out': 9, 'bench': 16}, 'shots': {'total': 21, 'on': 13}, 'goals': {'total': 4, 'conceded': 0, 'assists': 1, 'saves': None}, 'passes': {'total': 178, 'key': 9, 'accuracy': 5}, 'tackles': {'total': 12, 'blocks': None, 'interceptions': 4}, 'duels': {'total': 118, 'won': 38}, 'dribbles': {'attempts': 10, 'success': 3, 'past': None}, 'fouls': {'drawn': 16, 'committed': 31}, 'cards': {'yellow': 5, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 1, 'missed': 0, 'saved': None}}]",78727,Aloísio,Aloísio,dos Santos Gonçalves,35,1988-06-19,Araranguá,Brazil,China PR,176 cm,89 kg,False,https://media.api-sports.io/football/players/78727.png
"[{'team': {'id': 129, 'name': 'Ceara', 'logo': 'https://media.api-sports.io/football/teams/129.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 21, 'lineups': 12, 'minutes': 983, 'number': None, 'position': 'Attacker', 'rating': '6.916666', 'captain': False}, 'substitutes': {'in': 9, 'out': 12, 'bench': 14}, 'shots': {'total': 29, 'on': 15}, 'goals': {'total': 4, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 214, 'key': 14, 'accuracy': 7}, 'tackles': {'total': 11, 'blocks': 1, 'interceptions': 2}, 'duels': {'total': 162, 'won': 77}, 'dribbles': {'attempts': 15, 'success': 9, 'past': None}, 'fouls': {'drawn': 4, 'committed': 31}, 'cards': {'yellow': 5, 'yellowred': 1, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",197072,Cléber,Cléber,Bomfim de Jesus,27,1996-10-22,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/197072.png
"[{'team': {'id': 128, 'name': 'Santos', 'logo': 'https://media.api-sports.io/football/teams/128.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 6, 'lineups': 3, 'minutes': 260, 'number': None, 'position': 'Midfielder', 'rating': '6.960000', 'captain': False}, 'substitutes': {'in': 3, 'out': 3, 'bench': 7}, 'shots': {'total': 1, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': 1, 'saves': None}, 'passes': {'total': 149, 'key': 6, 'accuracy': 20}, 'tackles': {'total': 5, 'blocks': None, 'interceptions': None}, 'duels': {'total': 17, 'won': 11}, 'dribbles': {'attempts': 2, 'success': 2, 'past': None}, 'fouls': {'drawn': None, 'committed': 2}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",278343,Ed Carlos,Ed Carlos,de Arruda Amorim,23,2001-03-19,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/278343.png
"[{'team': {'id': 128, 'name': 'Santos', 'logo': 'https://media.api-sports.io/football/teams/128.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Midfielder', 'rating': None, 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 0}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': None, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': None, 'missed': None, 'saved': None}}]",294680,Kevin Malthus,Kevin,Malthus de Sousa Ribeiro,21,2003-01-11,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/294680.png
"[{'team': {'id': 129, 'name': 'Ceara', 'logo': 'https://media.api-sports.io/football/teams/129.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 1, 'lineups': 0, 'minutes': 10, 'number': None, 'position': 'Defender', 'rating': '6.700000', 'captain': False}, 'substitutes': {'in': 1, 'out': 0, 'bench': 6}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 1, 'key': 1, 'accuracy': 1}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",304768,David,Antônio David,Souza de Araújo,20,2004-02-08,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/304768.png
"[{'team': {'id': 1062, 'name': 'Atletico-MG', 'logo': 'https://media.api-sports.io/football/teams/1062.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Defender', 'rating': None, 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 2}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",311276,Carlos Daniel,Carlos Daniel,de Medeiros Silva,21,2002-01-23,,Brazil,Brazil,173 cm,78 kg,False,https://media.api-sports.io/football/players/311276.png
"[{'team': {'id': 126, 'name': 'Sao Paulo', 'logo': 'https://media.api-sports.io/football/teams/126.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Attacker', 'rating': None, 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 2}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",327012,Caio Matheus,Caio Matheus,da Silva,20,2004-02-19,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/327012.png
"[{'team': {'id': 1193, 'name': 'Cuiaba', 'logo': 'https://media.api-sports.io/football/teams/1193.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Midfielder', 'rating': None, 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 0}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': None, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': None, 'missed': None, 'saved': None}}]",363703,Keder,Keder Junior,Marques da Cunha,20,2004-02-13,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/363703.png
"[{'team': {'id': 134, 'name': 'Atletico Paranaense', 'logo': 'https://media.api-sports.io/football/teams/134.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Midfielder', 'rating': None, 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 1}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",385252,Murilo,Francisco Murilo,de Sousa Almeida,19,2005-01-24,,Brazil,Brazil,181 cm,84 kg,False,https://media.api-sports.io/football/players/385252.png
"[{'team': {'id': 152, 'name': 'Juventude', 'logo': 'https://media.api-sports.io/football/teams/152.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 1, 'lineups': 0, 'minutes': 5, 'number': None, 'position': 'Midfielder', 'rating': None, 'captain': False}, 'substitutes': {'in': 1, 'out': 0, 'bench': 1}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 2, 'key': None, 'accuracy': 2}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",400032,Guilherme Gehring,Guilherme,Gehring,19,2005-05-09,,Brazil,Brazil,180 cm,73 kg,False,https://media.api-sports.io/football/players/400032.png
"[{'team': {'id': 126, 'name': 'Sao Paulo', 'logo': 'https://media.api-sports.io/football/teams/126.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 11, 'lineups': 1, 'minutes': 236, 'number': None, 'position': 'Midfielder', 'rating': '6.710000', 'captain': False}, 'substitutes': {'in': 10, 'out': 1, 'bench': 18}, 'shots': {'total': 2, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 109, 'key': 6, 'accuracy': 8}, 'tackles': {'total': 6, 'blocks': None, 'interceptions': 2}, 'duels': {'total': 40, 'won': 18}, 'dribbles': {'attempts': 11, 'success': 4, 'past': None}, 'fouls': {'drawn': 3, 'committed': 5}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",1218,E. Rigoni,Emiliano Ariel,Rigoni,31,1993-02-04,Colonia Caroya,Argentina,Argentina,180 cm,74 kg,False,https://media.api-sports.io/football/players/1218.png
"[{'team': {'id': 1193, 'name': 'Cuiaba', 'logo': 'https://media.api-sports.io/football/teams/1193.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 8, 'lineups': 2, 'minutes': 292, 'number': None, 'position': 'Attacker', 'rating': '6.820000', 'captain': False}, 'substitutes': {'in': 6, 'out': 2, 'bench': 9}, 'shots': {'total': 5, 'on': 2}, 'goals': {'total': 1, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 60, 'key': 5, 'accuracy': 9}, 'tackles': {'total': 1, 'blocks': None, 'interceptions': None}, 'duels': {'total': 40, 'won': 19}, 'dribbles': {'attempts': 1, 'success': None, 'past': None}, 'fouls': {'drawn': 5, 'committed': 5}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 1, 'missed': 0, 'saved': None}}]",9585,Elton,Elton,Rodrigues Brandão,39,1985-08-01,Iramaia,Brazil,Brazil,185 cm,84 kg,False,https://media.api-sports.io/football/players/9585.png
"[{'team': {'id': 1193, 'name': 'Cuiaba', 'logo': 'https://media.api-sports.io/football/teams/1193.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 14, 'lineups': 8, 'minutes': 717, 'number': None, 'position': 'Defender', 'rating': '6.400000', 'captain': False}, 'substitutes': {'in': 6, 'out': 1, 'bench': 29}, 'shots': {'total': 5, 'on': 1}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 200, 'key': 1, 'accuracy': 16}, 'tackles': {'total': 1, 'blocks': 4, 'interceptions': 8}, 'duels': {'total': 43, 'won': 26}, 'dribbles': {'attempts': 1, 'success': None, 'past': None}, 'fouls': {'drawn': 1, 'committed': 6}, 'cards': {'yellow': 1, 'yellowred': 1, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",9832,Paulão,Paulo Marcos,de Jesus Ribeiro,38,1986-02-25,Salvador,Brazil,Brazil,187 cm,82 kg,False,https://media.api-sports.io/football/players/9832.png
